title,quarter,OperatingCashFlow,InvestingCashFlow,FinancingCashFlow,IncreaseInCashAndCashEquivalents,EndCashPosition
예스24,17년 12월,36.9,-385.1,29.3,-319.6,73.2
예스24,18년 12월,125.9,-57.5,-33.4,34.9,108.1
예스24,19년 12월,300.8,-293.9,-43.5,-36.1,72.0
예스티,15년 12월,92.1,-58.3,125.2,159.5,191.0
예스티,16년 12월,-48.8,-61.9,3.8,-105.2,85.8
예스티,17년 12월,-59.9,-127.6,265.9,71.2,157.0
예스티,18년 12월,51.4,-361.6,172.4,-137.8,19.2
예스티,19년 12월,-50.2,-324.6,423.2,48.5,67.7
오가닉티코스메틱,15년 12월,60.0,-74.9,5.3,-9.5,251.6
오가닉티코스메틱,16년 12월,232.3,-45.5,599.9,788.0,"1,029.4"
오가닉티코스메틱,17년 12월,377.8,-103.0,-55.7,215.6,"1,210.6"
오가닉티코스메틱,18년 12월,371.8,-232.5,-75.3,66.0,"1,242.6"
오가닉티코스메틱,19년 12월,520.0,-722.1,-34.6,-237.1,"1,028.3"
오공,15년 12월, , , , , 
오공,16년 12월,111.8,-19.9,-43.1,48.8,174.4
오공,17년 12월,87.1,-14.9,-41.3,30.9,205.3
오공,18년 12월,93.6,-40.9,7.2,59.8,265.1
오공,19년 12월,117.8,-84.6,-77.8,-44.6,220.6
오디텍,15년 12월,161.6,-63.4,-30.0,69.7,487.9
오디텍,16년 12월,134.8,-124.0,-11.4,6.1,494.0
오디텍,17년 12월,68.3,-200.3,-35.9,-175.7,318.3
오디텍,18년 12월,45.1,-47.4,-28.3,-160.5,157.8
오디텍,19년 12월,27.6,-35.6,-11.9,-18.9,139.0
오로라,15년 12월,107.9,-32.5,9.4,88.1,173.4
오로라,16년 12월,78.0,-97.1,-7.5,-21.9,151.5
오로라,17년 12월,38.9,-161.0,150.9,16.1,167.6
오로라,18년 12월,75.1,-123.5,-42.5,-89.1,78.6
오로라,19년 12월,207.7,-222.5,43.5,32.7,111.3
오르비텍,15년 12월,-10.9,-2.0,60.8,48.0,66.8
오르비텍,16년 12월,8.9,-173.2,152.8,-11.5,55.2
오르비텍,17년 12월,-22.5,-128.1,289.3,138.7,193.9
오르비텍,18년 12월,1.7,-95.7,23.3,-70.7,123.2
오르비텍,19년 12월,-29.1,-52.5,82.8,1.2,124.4
오리엔탈정공,15년 12월,20.3,18.9,29.8,71.3,88.2
오리엔탈정공,16년 12월,166.3,60.8,-160.6,65.8,154.0
오리엔탈정공,17년 12월,-74.7,1.2,9.8,-63.7,90.4
오리엔탈정공,18년 12월,-20.0,-5.7,41.8,16.2,106.5
오리엔탈정공,19년 12월,116.0,-44.5,-51.2,19.4,125.9
오리엔트정공,15년 12월,32.9,-32.5,8.6,9.1,13.9
오리엔트정공,16년 12월,14.5,-120.6,211.3,105.2,119.1
오리엔트정공,17년 12월,42.5,-31.7,-51.9,-41.1,78.0
오리엔트정공,18년 12월,-75.5,-177.6,284.5,31.4,109.4
오리엔트정공,19년 12월,37.6,-125.6,29.0,-58.6,50.8
오리콤,15년 12월,30.9,8.6,-9.9,29.5,337.7
오리콤,16년 12월,115.4,-104.6,-17.5,-8.7,329.0
오리콤,17년 12월,152.1,-48.8,-24.5,78.1,407.0
오리콤,18년 12월,156.5,63.2,-24.5,195.3,602.4
오리콤,19년 12월,56.2,-5.5,-36.9,13.6,615.9
오상자이엘,15년 12월,32.2,-61.9,69.3,39.6,79.0
오상자이엘,16년 12월,55.4,-90.7,66.3,31.0,110.0
오상자이엘,17년 12월,-20.7,4.6,-25.5,-41.7,68.4
오상자이엘,18년 12월,16.0,-4.1,18.4,30.3,98.6
오상자이엘,19년 12월,24.6,-45.7,-2.6,-23.7,74.9
오성첨단소재,15년 12월,26.2,-28.5,0.0,-2.2,49.2
오성첨단소재,16년 12월,-41.7,105.1,52.6,116.1,165.3
오성첨단소재,17년 12월,-63.1,-361.8,546.3,119.3,318.5
오성첨단소재,18년 12월,94.7,-366.1,296.4,24.9,343.4
오성첨단소재,19년 12월,53.5,4.3,324.5,382.3,725.7
오션브릿지,15년 12월,17.8,-8.4,9.7,19.1,32.9
오션브릿지,16년 12월,72.6,-7.7,150.0,217.9,250.8
오션브릿지,17년 12월,23.0,-184.1,51.8,-110.6,140.1
오션브릿지,18년 12월,293.2,-206.6,-15.9,70.2,210.3
오션브릿지,19년 12월,11.4,-16.6,-47.9,-53.4,156.9
오스코텍,15년 12월,6.5,-104.3,101.1,3.2,21.1
오스코텍,16년 12월,-82.1,107.3,-13.3,11.8,33.0
오스코텍,17년 12월,-36.9,28.4,178.6,164.1,197.1
오스코텍,18년 12월,-50.8,-79.2,192.5,66.6,263.6
오스코텍,19년 12월,0.3,17.7,208.1,228.7,492.3
오스테오닉,15년 12월,-12.6,-34.1,61.9,15.2,16.8
오스테오닉,16년 12월,-17.3,-36.3,54.1,0.7,17.5
오스테오닉,17년 12월,-8.0,-16.2,46.4,19.6,37.0
오스테오닉,18년 12월,3.2,-115.9,175.2,62.9,100.0
오스테오닉,19년 12월,-24.6,-90.6,68.5,-46.3,53.7
오스템,15년 12월,216.4,-223.0,2.6,-3.9,36.8
오스템,16년 12월,479.2,-129.5,-230.7,124.4,161.3
오스템,17년 12월,11.8,-125.4,86.0,-34.8,126.5
오스템,18년 12월,182.0,41.3,-165.5,57.6,184.0
오스템,19년 12월,280.3,-214.5,-27.6,37.8,221.9
오스템임플란트,15년 12월,368.6,-85.1,-116.0,169.1,872.2
오스템임플란트,16년 12월,400.7,-737.9,219.5,-116.4,755.8
오스템임플란트,17년 12월,467.9,-465.7,361.3,354.6,"1,110.4"
오스템임플란트,18년 12월,412.3,-573.0,166.6,4.1,"1,114.5"
오스템임플란트,19년 12월,673.1,"-1,139.7",579.2,111.9,"1,226.4"
오이솔루션,15년 12월,40.1,-35.3,14.6,20.9,151.3
오이솔루션,16년 12월,-47.1,-79.1,65.4,-58.6,92.7
오이솔루션,17년 12월,40.7,-43.4,136.9,126.5,219.2
오이솔루션,18년 12월,11.4,-110.9,-10.3,-108.5,110.7
오이솔루션,19년 12월,427.3,-424.0,329.3,331.9,442.6
오킨스전자,15년 12월,32.8,-126.5,-6.6,-99.9,44.3
오킨스전자,16년 12월,-10.8,-97.5,103.5,-5.1,39.2
오킨스전자,17년 12월,33.3,-60.6,6.3,-21.5,17.6
오킨스전자,18년 12월,68.5,8.2,-59.2,17.4,35.0
오킨스전자,19년 12월,60.3,-74.1,32.9,19.1,54.1
오텍,15년 12월,61.4,68.3,199.9,329.6,615.8
오텍,16년 12월,539.9,-387.5,415.3,567.5,"1,183.4"
오텍,17년 12월,-169.2,-13.5,62.5,-125.0,"1,058.4"
오텍,18년 12월,344.6,-28.3,3.2,325.4,"1,383.8"
오텍,19년 12월,-702.3,-39.5,-24.2,-766.7,617.2
오파스넷,15년 12월,14.5,-2.9,-27.3,-15.6,88.4
오파스넷,16년 12월,30.9,1.8,-5.9,26.8,115.1
오파스넷,17년 12월,23.0,-4.1,-22.6,-3.6,111.5
오파스넷,18년 12월,20.0,-99.6,84.6,5.0,116.4
오파스넷,19년 12월,-8.6,0.1,105.4,96.9,213.3
오픈베이스,15년 12월,35.4,0.6,-65.3,-29.3,138.8
오픈베이스,16년 12월,96.3,-25.4,23.1,94.5,233.3
오픈베이스,17년 12월,16.9,-83.9,40.0,-28.2,205.1
오픈베이스,18년 12월,-8.2,-9.6,-28.9,-46.8,158.3
오픈베이스,19년 12월,110.8,0.2,13.6,124.2,282.5
올리패스,15년 12월,-29.0,-225.5,244.2,-10.3,53.1
올리패스,16년 12월,-72.2,80.8,77.9,86.5,139.7
올리패스,17년 12월,-115.9,-13.4,368.3,238.9,378.6
올리패스,18년 12월,-154.8,-158.0,-18.0,-330.9,47.7
올리패스,19년 12월,-167.5,28.6,390.9,252.2,299.9
올릭스,15년 12월,-34.5,-52.6,41.7,-45.4,19.0
올릭스,16년 12월,-34.5,-77.7,99.5,-12.7,6.3
올릭스,17년 12월,-47.9,-58.2,106.6,0.5,6.8
올릭스,18년 12월,-83.6,-317.4,422.6,21.3,28.1
올릭스,19년 12월,-107.3,125.9,1.7,21.4,49.5
옴니시스템,15년 12월,85.6,-131.9,105.2,58.9,97.7
옴니시스템,16년 12월,-14.0,-15.3,15.0,-14.4,83.3
옴니시스템,17년 12월,130.8,-69.7,8.7,69.9,153.2
옴니시스템,18년 12월,-5.2,-58.6,109.8,46.0,199.2
옴니시스템,19년 12월,-51.3,102.1,-100.3,-49.5,149.6
옵트론텍,15년 12월,131.3,27.4,-147.2,11.6,38.7
옵트론텍,16년 12월,234.2,-114.8,-132.1,-13.2,25.5
옵트론텍,17년 12월,384.9,-290.5,-97.8,-3.4,22.2
옵트론텍,18년 12월,205.3,-250.6,37.9,-7.4,14.8
옵트론텍,19년 12월,187.2,-404.0,268.6,51.8,66.6
옵티시스,15년 12월,37.3,-35.3,-2.1,1.4,70.8
옵티시스,16년 12월,38.7,-15.9,-11.8,12.7,83.4
옵티시스,17년 12월,26.4,-26.7,-19.4,-25.4,58.0
옵티시스,18년 12월,31.5,26.0,-3.5,56.6,114.6
옵티시스,19년 12월,21.5,-37.5,-7.0,-19.9,94.7
옵티팜,15년 12월,-7.5,1.1,10.5,4.1,6.1
옵티팜,16년 12월,8.6,0.2,26.5,35.3,41.5
옵티팜,17년 12월,2.6,-6.6,-3.6,-7.6,33.9
옵티팜,18년 12월,12.0,-3.3,220.2,228.9,262.9
옵티팜,19년 12월,4.5,-59.6,-5.8,-60.9,201.9
와이솔,15년 12월,331.8,-313.5,50.9,72.3,233.0
와이솔,16년 12월,717.4,-540.0,5.7,186.1,419.0
와이솔,17년 12월,846.3,-563.8,-122.3,179.9,598.9
와이솔,18년 12월,874.2,-797.3,-102.0,-23.9,575.1
와이솔,19년 12월,491.3,-783.3,269.5,-18.4,556.6
와이아이케이,15년 12월,152.1,-88.1,-18.0,46.0,104.4
와이아이케이,16년 12월,-95.9,-167.5,245.3,-18.2,96.5
와이아이케이,17년 12월,28.9,109.9,-182.2,-44.4,52.1
와이아이케이,18년 12월,442.7,-675.0,391.3,177.3,229.4
와이아이케이,19년 12월,-29.4,6.3,24.4,0.9,230.3
와이엔텍,15년 12월,108.1,-12.3,-33.2,63.4,76.3
와이엔텍,16년 12월,92.7,-171.3,97.3,18.8,95.0
와이엔텍,17년 12월,165.3,-296.7,123.2,-10.5,84.5
와이엔텍,18년 12월,172.1,-232.1,119.1,58.8,143.3
와이엔텍,19년 12월,304.7,-314.5,84.6,74.5,217.8
와이엠씨,15년 12월,65.2,-29.8,-1.9,32.9,103.3
와이엠씨,16년 12월,207.0,-112.9,19.1,114.0,217.3
와이엠씨,17년 12월,550.6,-406.9,49.1,180.3,397.6
와이엠씨,18년 12월,-79.7,129.7,-49.6,-1.7,395.9
와이엠씨,19년 12월,-109.8,-47.7,-46.6,-206.2,189.7
와이엠티,15년 12월,37.6,-27.4,-11.1,-0.2,77.8
와이엠티,16년 12월,99.5,-54.0,-13.9,30.7,108.5
와이엠티,17년 12월,81.6,-167.9,210.6,115.7,224.2
와이엠티,18년 12월,176.0,-160.7,33.6,51.8,276.1
와이엠티,19년 12월,137.4,-144.2,143.8,141.5,417.5
와이오엠,15년 12월, , , ,2.9,4.1
와이오엠,16년 12월,15.5,38.7,-21.2,-0.9,3.2
와이오엠,17년 12월,-4.5,29.4,-2.9,20.2,23.4
와이오엠,18년 12월,18.7,-273.2,236.3,-18.2,5.2
와이오엠,19년 12월,-159.0,47.0,165.0,53.0,58.1
와이제이엠게임즈,15년 12월,105.1,-28.0,-4.8,71.7,116.8
와이제이엠게임즈,16년 12월,9.7,-517.6,699.9,198.1,314.8
와이제이엠게임즈,17년 12월,-14.4,-166.8,257.6,69.8,384.6
와이제이엠게임즈,18년 12월,-30.0,-152.0,4.1,-175.9,208.7
와이제이엠게임즈,19년 12월,49.5,37.8,-46.9,43.7,252.5
와이즈버즈,15년 12월,2.7,-8.8,2.0,-4.1,20.3
와이즈버즈,16년 12월,53.4,-5.3,-2.0,46.1,66.4
와이즈버즈,17년 12월,38.9,-33.2,-15.0,-9.8,56.6
와이즈버즈,18년 12월,34.5,-58.4, ,-23.8,32.8
와이즈버즈,19년 12월,36.1,62.1,-2.4,93.2,126.0
와이지-원,15년 12월,744.7,-340.8,-258.6,136.9,242.9
와이지-원,16년 12월,581.9,-693.4,8.2,-103.2,139.7
와이지-원,17년 12월,505.0,-722.6,279.9,56.6,196.3
와이지-원,18년 12월,315.3,-802.1,422.9,-64.1,132.2
와이지-원,19년 12월,344.0,-422.2,107.5,23.3,155.5
와이지엔터테인먼트,15년 12월,57.4,"-1,148.4",14.7,"-1,076.4",344.5
와이지엔터테인먼트,16년 12월,324.5,-677.6,633.1,279.2,623.7
와이지엔터테인먼트,17년 12월,219.1,-537.8,708.2,365.3,989.0
와이지엔터테인먼트,18년 12월,224.5,-656.2,13.9,-403.4,585.7
와이지엔터테인먼트,19년 12월,595.6,121.6,-834.4,-107.9,477.8
와이팜,15년 12월,-12.2,5.6,16.0,9.4,15.5
와이팜,16년 12월,14.7,-46.8,43.7,11.6,27.1
와이팜,17년 12월,33.4,-35.8, ,-2.4,24.7
와이팜,18년 12월,-40.3,-64.6,110.0,4.2,28.9
와이팜,19년 12월,126.9,-113.9,-7.2,3.5,32.4
와토스코리아,15년 12월,51.4,-36.5,-7.5,7.4,87.2
와토스코리아,16년 12월,38.6,-23.0,-8.2,7.3,94.5
와토스코리아,17년 12월,53.2,-99.2,-9.7,-56.6,37.9
와토스코리아,18년 12월,51.4,13.3,-12.9,54.1,92.0
와토스코리아,19년 12월,16.6,-1.5,-15.4,1.8,93.8
우노앤컴퍼니,15년 12월,95.1,-6.0,-5.0,88.7,220.9
우노앤컴퍼니,16년 12월,48.8,-22.8,-44.5,-12.6,208.3
우노앤컴퍼니,17년 12월,27.5,-34.4,30.4,8.4,216.7
우노앤컴퍼니,18년 12월,22.7,53.7,-47.0,32.6,249.3
우노앤컴퍼니,19년 12월,-73.5,1.8,-21.9,-93.7,155.7
우리기술,15년 12월,9.6,-20.9,42.9,16.1,44.9
우리기술,16년 12월,41.2,-20.7,7.2,26.1,71.0
우리기술,17년 12월,56.9,-45.3,-22.2,-11.3,59.7
우리기술,18년 12월,7.0,-103.1,157.6,61.4,121.1
우리기술,19년 12월,-100.3,-42.9,80.9,-62.7,58.4
우리기술투자,15년 12월,81.9,-8.6,-11.4,61.8,183.9
우리기술투자,16년 12월,-62.6,5.3, ,-57.3,126.6
우리기술투자,17년 12월,158.8,-25.2,-38.4,95.2,221.8
우리기술투자,18년 12월,-92.1,-82.4,34.8,-139.9,81.9
우리기술투자,19년 12월,-8.7,-2.4,-9.4,-20.4,61.5
우리넷,15년 12월,127.8,-116.3,-1.8,9.7,61.1
우리넷,16년 12월,-64.2,30.7,-7.3,-40.7,20.4
우리넷,17년 12월,70.2,-44.4,-8.2,17.1,37.5
우리넷,18년 12월,-64.3,-100.3,179.4,14.7,52.2
우리넷,19년 12월,-51.9,92.6,0.3,40.7,93.0
우리로,15년 12월,16.2,-171.5,163.5,8.2,36.1
우리로,16년 12월,-48.4,76.8,-18.2,10.2,46.3
우리로,17년 12월,28.5,-102.0,48.2,-25.4,21.0
우리로,18년 12월,35.1,-168.5,121.7,-11.7,9.3
우리로,19년 12월,24.4,-39.9,39.2,23.7,33.0
우리바이오,15년 12월,-115.3,-495.3,719.3,99.8,426.2
우리바이오,16년 12월,-19.5,-293.8,355.3,-49.9,376.2
우리바이오,17년 12월,277.3,291.3,-591.3,4.2,380.4
우리바이오,18년 12월,108.2,-149.1,-75.4,-198.0,182.4
우리바이오,19년 12월,658.0,-227.4,-248.2,183.0,365.4
우리산업,15년 12월,286.8,-148.5,-96.5,44.0,58.3
우리산업,16년 12월,190.4,-84.9,-83.8,23.2,81.5
우리산업,17년 12월,190.1,-409.4,206.2,-19.2,62.3
우리산업,18년 12월,147.8,-124.3,-2.3,22.9,85.2
우리산업,19년 12월,192.8,-122.3,-96.3,-28.2,57.0
우리산업홀딩스,15년 12월,240.8,-101.4,-136.4,4.2,114.0
우리산업홀딩스,16년 12월,194.3,-51.9,-107.4,35.7,149.7
우리산업홀딩스,17년 12월,245.6,-412.8,170.9,-4.2,145.5
우리산업홀딩스,18년 12월,139.9,-156.6,5.6,-9.3,136.2
우리산업홀딩스,19년 12월,259.4,-135.4,-136.2,-11.4,124.8
우리손에프앤지,15년 12월,361.8,-107.1,-235.6,20.2,73.5
우리손에프앤지,16년 12월,169.8,-300.0,178.1,44.0,117.5
우리손에프앤지,17년 12월,328.8,-266.8,-20.4,42.1,159.6
우리손에프앤지,18년 12월,292.0,-655.3,293.0,-70.2,89.4
우리손에프앤지,19년 12월,248.8,-286.1,73.4,39.6,129.1
우리이앤엘,15년 12월,48.8,-11.0,-59.9,-22.0,167.6
우리이앤엘,16년 12월,199.4,-61.2,-139.4,-5.9,161.8
우리이앤엘,17년 12월,85.5,25.9,-129.8,-18.9,142.8
우리이앤엘,18년 12월,75.8,7.1,-153.0,-70.3,72.5
우리이앤엘,19년 12월,104.5,-7.8,-59.4,36.8,109.3
우리조명,15년 12월,-154.1,-501.8,763.2,98.4,457.4
우리조명,16년 12월,-36.6,-309.7,376.8,-61.5,395.9
우리조명,17년 12월,302.0,293.0,-583.4,6.8,402.8
우리조명,18년 12월,105.9,-143.8,-90.0,-209.6,193.2
우리조명,19년 12월,651.6,-230.0,-238.6,183.5,376.8
우림기계,15년 12월,77.5,21.1,-34.7,64.2,129.8
우림기계,16년 12월,35.2,-28.8,-6.6,2.7,132.4
우림기계,17년 12월,67.4,-114.3,12.4,-39.2,93.2
우림기계,18년 12월,57.5,-51.7,-22.3,-16.4,76.8
우림기계,19년 12월,78.9,-91.9,-7.6,-21.7,55.2
우수AMS,15년 12월,-147.6,-128.0,272.6,-10.2,94.1
우수AMS,16년 12월,126.2,-163.8,24.4,-12.9,81.2
우수AMS,17년 12월,93.8,-93.9,25.6,21.2,102.4
우수AMS,18년 12월,82.2,-145.2,110.3,49.4,151.8
우수AMS,19년 12월,89.9,-364.3,193.7,-79.5,72.3
우양,15년 12월,45.7,-223.8,178.0,-0.1,1.4
우양,16년 12월,35.6,-62.7,34.2,7.1,8.6
우양,17년 12월,65.1,-39.5,-27.3,-1.6,6.9
우양,18년 12월,108.8,-106.9,-7.1,-5.3,1.7
우양,19년 12월,91.8,-128.5,36.4,-0.4,1.3
우원개발,15년 12월,244.4,-9.9,-170.8,63.7,106.5
우원개발,16년 12월,-49.8,12.6,39.5,2.2,108.8
우원개발,17년 12월,-270.7,-375.5,615.7,-30.5,78.3
우원개발,18년 12월,392.7,-14.5,-331.6,46.7,125.0
우원개발,19년 12월,-286.3,-23.5,285.8,-24.0,101.0
우정바이오,15년 12월,17.5,-11.8,-5.1,0.5,22.8
우정바이오,16년 12월,-14.6,-21.9,38.7,2.5,25.2
우정바이오,17년 12월,-23.8,2.5,2.6,-2.7,22.6
우정바이오,18년 12월,-4.8,-28.6,122.2,88.7,111.3
우정바이오,19년 12월,2.1,-73.5,7.1,-64.2,47.1
우주일렉트로,15년 12월,328.4,-88.6,-140.7,100.1,380.9
우주일렉트로,16년 12월,309.5,-157.5,-180.5,-23.8,357.1
우주일렉트로,17년 12월,113.7,-199.8,46.0,-50.0,307.0
우주일렉트로,18년 12월,17.3,-40.6,26.8,19.9,326.9
우주일렉트로,19년 12월,394.6,-197.3,-41.2,152.6,479.5
우진비앤지,15년 12월,-15.7,-92.4,135.4,27.3,33.7
우진비앤지,16년 12월,28.3,-140.0,144.9,33.3,67.1
우진비앤지,17년 12월,-15.4,-85.2,47.2,-53.7,13.4
우진비앤지,18년 12월,-37.2,-16.2,64.9,11.5,24.9
우진비앤지,19년 12월,-18.5,-132.4,182.6,31.8,56.7
원방테크,15년 12월,67.0,36.3,-14.8,88.5,276.5
원방테크,16년 12월,-19.8,-58.1,-42.8,-120.7,155.9
원방테크,17년 12월,81.2,-59.7,-67.8,-46.2,109.7
원방테크,18년 12월,512.8,-383.9,2.7,131.3,269.3
원방테크,19년 12월,91.9,-124.2,84.2,51.8,321.1
원익,15년 12월,3.5,-39.5,44.7,8.8,20.1
원익,16년 12월,13.8,137.2,-156.9,-6.2,13.9
원익,17년 12월,29.2,-196.5,164.6,-2.8,11.1
원익,18년 12월,-4.0,43.3,-32.3,7.3,18.4
원익,19년 12월,68.1,-2.5,-23.4,42.1,60.4
원익IPS,15년 12월, , , , , 
원익IPS,16년 12월,189.8,-149.6,77.1,116.9,389.4
원익IPS,17년 12월,964.0,-222.8,-1.7,735.6,"1,125.0"
원익IPS,18년 12월,466.0,-567.3,-114.3,-216.1,908.9
원익IPS,19년 12월,-162.0,-396.8,-212.3,-773.5,135.4
원익QnC,15년 12월,202.2,-106.1,-93.0,5.1,109.7
원익QnC,16년 12월,123.0,-17.3,-132.3,-24.1,85.7
원익QnC,17년 12월,185.4,-110.0,28.2,100.8,186.4
원익QnC,18년 12월,259.6,-708.7,417.1,-31.0,155.4
원익QnC,19년 12월,347.1,"-3,283.6","2,903.6",-30.5,125.0
원익머트리얼즈,15년 12월,260.8,-332.0,-34.7,-101.8,242.7
원익머트리얼즈,16년 12월,334.1,-398.0,19.5,-42.6,200.2
원익머트리얼즈,17년 12월,409.2,-321.7,46.1,131.5,331.6
원익머트리얼즈,18년 12월,412.2,-458.7,11.4,-34.7,297.0
원익머트리얼즈,19년 12월,384.4,-623.2,210.2,-30.6,266.3
원익큐브,15년 12월,-34.4,-39.5,54.6,-19.3,11.1
원익큐브,16년 12월,15.3,-15.7,23.5,23.1,34.2
원익큐브,17년 12월,-37.4,-405.6,431.4,-11.6,22.6
원익큐브,18년 12월,5.2,-39.7,38.1,3.6,26.3
원익큐브,19년 12월,36.8,262.7,55.7,355.2,381.5
원익홀딩스,15년 12월,735.5,-642.2,-289.3,-198.1,822.8
원익홀딩스,16년 12월,425.9,-664.9,5.5,-504.1,318.8
원익홀딩스,17년 12월,529.0,"-1,427.3",979.4,79.2,398.0
원익홀딩스,18년 12월,752.3,-765.6,-9.8,-22.7,375.3
원익홀딩스,19년 12월,954.2,94.2,"-1,024.3",26.1,401.4
원일특강,15년 12월,29.6,-51.9,-26.1,-48.4,97.6
원일특강,16년 12월,128.6,-86.2,-48.2,-5.9,91.7
원일특강,17년 12월,-100.1,-100.5,188.1,-12.6,79.1
원일특강,18년 12월,93.5,-124.0,22.0,-8.5,70.7
원일특강,19년 12월,39.8,9.5,-22.7,26.6,97.2
원풍,15년 12월,140.2,-114.4,-24.6,2.3,76.5
원풍,16년 12월,48.0,-27.1,-24.5,2.9,79.3
원풍,17년 12월,63.0,-7.3,-31.6,20.2,99.6
원풍,18년 12월,28.8,-12.9,-32.1,-15.7,83.9
원풍,19년 12월,77.4,-44.9,-31.0,0.4,84.3
원풍물산,15년 12월,-6.0,18.4,31.7,44.1,44.1
원풍물산,16년 12월,11.6,-24.6,3.3,-9.7,34.5
원풍물산,17년 12월,-4.8,-7.3,6.4,-5.8,28.7
원풍물산,18년 12월,-7.6,-33.0,51.6,11.0,39.7
원풍물산,19년 12월,3.2,-38.2,26.8,-8.3,31.4
월덱스,15년 12월,71.4,-5.5,-83.8,-18.2,52.6
월덱스,16년 12월,61.5,-12.7,-43.1,6.2,58.7
월덱스,17년 12월,134.2,-2.6,-86.0,41.2,99.9
월덱스,18년 12월,121.8,-38.6,-23.2,60.8,160.7
월덱스,19년 12월,280.5,-63.9,-46.2,166.8,327.5
웨이브일렉트로,15년 12월,-28.3,-191.7,238.4,18.4,38.0
웨이브일렉트로,16년 12월,-20.4,-154.0,148.4,-25.8,12.1
웨이브일렉트로,17년 12월,22.2,-94.3,78.8,7.0,19.1
웨이브일렉트로,18년 12월,-31.8,-33.5,121.0,55.7,74.9
웨이브일렉트로,19년 12월,-112.7,-40.5,176.2,23.2,98.1
웰크론,15년 12월,226.4,-68.4,98.2,257.1,522.1
웰크론,16년 12월,-151.9,-16.8,14.9,-141.8,380.3
웰크론,17년 12월,90.8,-150.1,168.2,100.0,480.3
웰크론,18년 12월,-71.1,-306.3,311.1,-66.3,414.0
웰크론,19년 12월,311.2,-72.0,-115.4,-63.3,350.8
웰크론한텍,15년 12월,201.8,-78.1,98.9,223.5,434.6
웰크론한텍,16년 12월,-149.1,27.3,-2.3,-112.2,322.4
웰크론한텍,17년 12월,39.7,-99.5,80.3,13.3,335.8
웰크론한텍,18년 12월,-193.3,-147.1,280.6,-60.7,275.0
웰크론한텍,19년 12월,263.4,-22.7,-96.5,-42.3,232.7
웹스,15년 12월,44.3,-177.5,224.7,91.2,151.3
웹스,16년 12월,36.1,-76.3,10.8,-28.3,122.9
웹스,17년 12월,-6.2,-29.9,29.4,-9.9,113.0
웹스,18년 12월,3.1,-11.5,5.9,-1.5,111.6
웹스,19년 12월,16.5,-19.2,17.7,15.9,127.5
웹젠,15년 12월,"1,008.1","-1,042.1",13.1,-22.5,265.8
웹젠,16년 12월,475.8,-406.9,-53.6,17.5,283.3
웹젠,17년 12월,377.0,-133.8,0.4,240.4,523.7
웹젠,18년 12월,821.7,-648.9,-47.7,125.6,649.2
웹젠,19년 12월,195.7,-289.6,-72.3,-165.2,484.0
웹케시,15년 12월,104.5,-28.5,-42.3,33.9,38.0
웹케시,16년 12월,52.9,15.8,8.5,77.2,115.2
웹케시,17년 12월,49.1,8.5,-77.8,-20.1,95.0
웹케시,18년 12월,76.1,-35.9,-36.2,4.0,99.0
웹케시,19년 12월,71.4,-177.6,179.0,72.8,171.8
위니아딤채,15년 12월,189.1,-173.9,-112.5,-97.2,37.9
위니아딤채,16년 12월,-234.7,-379.8,640.2,25.6,63.5
위니아딤채,17년 12월,226.7,-580.9,358.0,3.1,66.7
위니아딤채,18년 12월,60.8,-213.3,198.9,43.5,110.1
위니아딤채,19년 12월,396.6,-191.1,-161.2,44.0,154.1
위닉스,15년 12월,325.7,-10.1,-282.3,42.1,165.9
위닉스,16년 12월,259.9,-47.2,-265.1,-52.1,113.9
위닉스,17년 12월,278.2,-165.9,-139.1,-32.1,81.8
위닉스,18년 12월,342.7,-100.9,-164.1,78.3,160.1
위닉스,19년 12월,334.2,-204.5,138.4,281.5,441.6
위더스제약,15년 12월,57.7,-37.7,-9.7,10.3,55.3
위더스제약,16년 12월,87.0,-11.2,-83.9,-8.1,47.3
위더스제약,17년 12월,66.5,-34.4,-12.8,19.3,66.5
위더스제약,18년 12월,67.7,-60.7,-17.8,-10.8,55.8
위더스제약,19년 12월,79.3,-77.8,194.2,195.7,251.5
위메이드,15년 12월,-46.1,98.2,38.7,92.8,632.1
위메이드,16년 12월,96.3,-170.0,43.0,-11.9,620.2
위메이드,17년 12월,-87.8,850.8,-76.8,651.2,"1,271.4"
위메이드,18년 12월,-405.4,-139.3,-168.8,-699.9,571.5
위메이드,19년 12월,-431.3,344.0,-102.1,-190.3,381.2
위세아이텍,15년 12월,6.5,17.9,-10.6,13.8,21.0
위세아이텍,16년 12월,5.6,-1.2,-11.0,-6.5,13.5
위세아이텍,17년 12월,18.4,-11.6,-11.0,-4.2,9.3
위세아이텍,18년 12월,15.0,-0.2,2.8,17.6,26.9
위세아이텍,19년 12월,48.1,-61.4,-1.5,-14.8,12.1
위즈코프,15년 12월,6.0,-0.3,-31.8,-26.1,71.4
위즈코프,16년 12월,13.3,-42.5,16.8,-12.5,58.9
위즈코프,17년 12월,27.8,-50.9,10.4,-12.7,46.2
위즈코프,18년 12월,28.3,11.5,-14.3,25.5,71.7
위즈코프,19년 12월,25.4,-2.4,-8.8,13.3,85.0
위지윅스튜디오,15년 12월, , , , , 
위지윅스튜디오,16년 12월,-4.0,-19.8,47.0,23.1,23.1
위지윅스튜디오,17년 12월,-2.8,-25.1,90.0,62.0,85.1
